|chunk|chunk_hash|source_url
41|"is a regular matrix (with non-zero determinant) and  
f
→  
0  
{\displaystyle {\vec {f}}\!_{0}}
is an arbitrary vector. If  
f
→  
1  
,  
f
→  
2  
{\displaystyle {\vec {f}}\!_{1},{\vec {f}}\!_{2}}
are the column vectors of the matrix  
A  
{\displaystyle A}
, the unit circle  
(
cos
⁡
(
t
)
,
sin
⁡
(
t
)
)  
{\displaystyle (\cos(t),\sin(t))}
,  
0
≤
t
≤
2
π  
{\displaystyle 0\leq t\leq 2\pi }
, is mapped onto the ellipse:  
Here  
f
→  
0  
{\displaystyle {\vec {f}}\!_{0}}
is the center and  
f
→  
1  
,  
f
→  
2  
{\displaystyle {\vec {f}}\!_{1},\;{\vec {f}}\!_{2}}
are the directions of two conjugate diameters, in general not perpendicular.  
VerticesThe four vertices of the ellipse are  
p
→  
(  
t  
0  
)
,  
p
→  
(  
t  
0  
±  
π
2  
)  
,  
p
→  
(  
t  
0  
+
π  
)  
{\displaystyle {\vec {p}}(t_{0}),\;{\vec {p}}\left(t_{0}\pm {\tfrac {\pi }{2}}\right),\;{\vec {p}}\left(t_{0}+\pi \right)}
, for a parameter  
t
=  
t  
0  
{\displaystyle t=t_{0}}
defined by:  
(If  
f
→  
1  
⋅  
f
→  
2  
=
0  
{\displaystyle {\vec {f}}\!_{1}\cdot {\vec {f}}\!_{2}=0}
, then  
t  
0  
=
0  
{\displaystyle t_{0}=0}
.) This is derived as follows. The tangent vector at point  
p
→  
(
t
)  
{\displaystyle {\vec {p}}(t)}
is:  
At a vertex parameter  
t
=  
t  
0  
{\displaystyle t=t_{0}}
, the tangent is perpendicular to the major/minor axes, so:  
Expanding and applying the identities  
cos  
2  
⁡
t
−  
sin  
2  
⁡
t
=
cos
⁡
2
t
,  
2
sin
⁡
t
cos
⁡
t
=
sin
⁡
2
t  
{\displaystyle \;\cos ^{2}t-\sin ^{2}t=\cos 2t,\ \ 2\sin t\cos t=\sin 2t\;}
gives the equation for  
t
=  
t  
0  
.  
{\displaystyle t=t_{0}\;.}  
AreaFrom Apollonios theorem (see below) one obtains:
The area of an ellipse  
x
→  
=  
f
→  
0  
+  
f
→  
1  
cos
⁡
t
+  
f
→  
2  
sin
⁡
t  
{\displaystyle \;{\vec {x}}={\vec {f}}_{0}+{\vec {f}}_{1}\cos t+{\vec {f}}_{2}\sin t\;}
is  
SemiaxesWith the abbreviations  
M
=  
f
→  
1  
2  
+  
f
→  
2  
2  
,  
N
=  
|  
det
(  
f
→  
1  
,  
f
→  
2  
)  
|"|aad11966e934ac157b3cfb53731c4ec3|https://en.wikipedia.org/wiki/Ellipse
42|"is  
SemiaxesWith the abbreviations  
M
=  
f
→  
1  
2  
+  
f
→  
2  
2  
,  
N
=  
|  
det
(  
f
→  
1  
,  
f
→  
2  
)  
|  
{\displaystyle \;M={\vec {f}}_{1}^{2}+{\vec {f}}_{2}^{2},\ N=\left|\det({\vec {f}}_{1},{\vec {f}}_{2})\right|}
the statements of Apollonios's theorem can be written as:  
Solving this nonlinear system for  
a
,
b  
{\displaystyle a,b}
yields the semiaxes:  
Implicit representationSolving the parametric representation for  
cos
⁡
t
,
sin
⁡
t  
{\displaystyle \;\cos t,\sin t\;}
by Cramer's rule and using  
cos  
2  
⁡
t
+  
sin  
2  
⁡
t
−
1
=
0  
{\displaystyle \;\cos ^{2}t+\sin ^{2}t-1=0\;}
, one obtains the implicit representation  
Conversely: If the equation  
x  
2  
+
2
c
x
y
+  
d  
2  
y  
2  
−  
e  
2  
=
0  
,  
{\displaystyle x^{2}+2cxy+d^{2}y^{2}-e^{2}=0\ ,}
with  
d  
2  
−  
c  
2  
>
0  
,  
{\displaystyle \;d^{2}-c^{2}>0\;,}
of an ellipse centered at the origin is given, then the two vectors  
point to two conjugate points and the tools developed above are applicable.
Example: For the ellipse with equation  
x  
2  
+
2
x
y
+
3  
y  
2  
−
1
=
0  
{\displaystyle \;x^{2}+2xy+3y^{2}-1=0\;}
the vectors are  
Rotated Standard ellipseFor  
f
→  
0  
=  
(  
0
0  
)  
,  
f
→  
1  
=
a  
(  
cos
⁡
θ  
sin
⁡
θ  
)  
,  
f
→  
2  
=
b  
(  
−
sin
⁡
θ  
cos
⁡
θ  
)  
{\displaystyle {\vec {f}}_{0}={0 \choose 0},\;{\vec {f}}_{1}=a{\cos \theta  \choose \sin \theta },\;{\vec {f}}_{2}=b{-\sin \theta  \choose \;\cos \theta }}
one obtains a parametric representation of the standard ellipse rotated by angle  
θ  
{\displaystyle \theta }
:  
Ellipse in spaceThe definition of an ellipse in this section gives a parametric representation of an arbitrary ellipse, even in space, if one allows  
f
→  
0  
,  
f
→  
1  
,  
f
→  
2  
{\displaystyle {\vec {f}}\!_{0},{\vec {f}}\!_{1},{\vec {f}}\!_{2}}
to be vectors in space."|f05e4f6655b4e6747f6533a72212b031|https://en.wikipedia.org/wiki/Ellipse
43|"=== Polar form relative to center ===
In polar coordinates, with the origin at the center of the ellipse and with the angular coordinate  
θ  
{\displaystyle \theta }
measured from the major axis, the ellipse's equation is: 75
where  
e  
{\displaystyle e}
is the eccentricity, not Euler's number.  
=== Polar form relative to focus ===
If instead we use polar coordinates with the origin at one focus, with the angular coordinate  
θ
=
0  
{\displaystyle \theta =0}
still measured from the major axis, the ellipse's equation is  
where the sign in the denominator is negative if the reference direction  
θ
=
0  
{\displaystyle \theta =0}
points towards the center (as illustrated on the right), and positive if that direction points away from the center.
In the slightly more general case of an ellipse with one focus at the origin and the other focus at angular coordinate  
ϕ  
{\displaystyle \phi }
, the polar form is  
The angle  
θ  
{\displaystyle \theta }
in these formulas is called the true anomaly of the point. The numerator of these formulas is the semi-latus rectum  
ℓ
=
a
(
1
−  
e  
2  
)  
{\displaystyle \ell =a(1-e^{2})}
."|42d38545154f0ee6cdcbd75aef450333|https://en.wikipedia.org/wiki/Ellipse
44|"Each of the two lines parallel to the minor axis, and at a distance of  
d
=  
a  
2  
c  
=  
a
e  
{\textstyle d={\frac {a^{2}}{c}}={\frac {a}{e}}}
from it, is called a directrix of the ellipse (see diagram).  
For an arbitrary point  
P  
{\displaystyle P}
of the ellipse, the quotient of the distance to one focus and to the corresponding directrix (see diagram) is equal to the eccentricity: The proof for the pair  
F  
1  
,  
l  
1  
{\displaystyle F_{1},l_{1}}
follows from the fact that  
|  
P  
F  
1  
|  
2  
=
(
x
−
c  
)  
2  
+  
y  
2  
,  
|  
P  
l  
1  
|  
2  
=  
(  
x
−  
a  
2  
c  
)  
2  
{\textstyle \left|PF_{1}\right|^{2}=(x-c)^{2}+y^{2},\ \left|Pl_{1}\right|^{2}=\left(x-{\tfrac {a^{2}}{c}}\right)^{2}}
and  
y  
2  
=  
b  
2  
−  
b  
2  
a  
2  
x  
2  
{\displaystyle y^{2}=b^{2}-{\tfrac {b^{2}}{a^{2}}}x^{2}}
satisfy the equation  
The second case is proven analogously.
The converse is also true and can be used to define an ellipse (in a manner similar to the definition of a parabola):  
For any point  
F  
{\displaystyle F}
(focus), any line  
l  
{\displaystyle l}
(directrix) not through  
F  
{\displaystyle F}
, and any real number  
e  
{\displaystyle e}
with  
0
<
e
<
1
,  
{\displaystyle 0<e<1,}
the ellipse is the locus of points for which the quotient of the distances to the point and to the line is  
e
,  
{\displaystyle e,}
that is: The extension to  
e
=
0  
{\displaystyle e=0}
, which is the eccentricity of a circle, is not allowed in this context in the Euclidean plane. However, one may consider the directrix of a circle to be the line at infinity in the projective plane.
(The choice  
e
=
1  
{\displaystyle e=1}
yields a parabola, and if  
e
>
1  
{\displaystyle e>1}
, a hyperbola.)  
ProofLet  
F
=
(
f
,  
0
)
,  
e
>
0  
{\displaystyle F=(f,\,0),\ e>0}
, and assume  
(
0
,  
0
)  
{\displaystyle (0,\,0)}
is a point on the curve. The directrix  
l  
{\displaystyle l}
has equation  
x
=
−  
f
e"|e3275e9426f0d6f6ea2be02870e0aa05|https://en.wikipedia.org/wiki/Ellipse
45|"f
,  
0
)
,  
e
>
0  
{\displaystyle F=(f,\,0),\ e>0}
, and assume  
(
0
,  
0
)  
{\displaystyle (0,\,0)}
is a point on the curve. The directrix  
l  
{\displaystyle l}
has equation  
x
=
−  
f
e  
{\displaystyle x=-{\tfrac {f}{e}}}
. With  
P
=
(
x
,  
y
)  
{\displaystyle P=(x,\,y)}
, the relation  
|  
P
F  
|  
2  
=  
e  
2  
|  
P
l  
|  
2  
{\displaystyle |PF|^{2}=e^{2}|Pl|^{2}}
produces the equations  
(
x
−
f  
)  
2  
+  
y  
2  
=  
e  
2  
(  
x
+  
f
e  
)  
2  
=
(
e
x
+
f  
)  
2  
{\displaystyle (x-f)^{2}+y^{2}=e^{2}\left(x+{\frac {f}{e}}\right)^{2}=(ex+f)^{2}}
and  
x  
2  
(  
e  
2  
−
1  
)  
+
2
x
f
(
1
+
e
)
−  
y  
2  
=
0.  
{\displaystyle x^{2}\left(e^{2}-1\right)+2xf(1+e)-y^{2}=0.}
The substitution  
p
=
f
(
1
+
e
)  
{\displaystyle p=f(1+e)}
yields  
This is the equation of an ellipse (  
e
<
1  
{\displaystyle e<1}
), or a parabola (  
e
=
1  
{\displaystyle e=1}
), or a hyperbola (  
e
>
1  
{\displaystyle e>1}
). All of these non-degenerate conics have, in common, the origin as a vertex (see diagram).
If  
e
<
1  
{\displaystyle e<1}
, introduce new parameters  
a
,  
b  
{\displaystyle a,\,b}
so that  
1
−  
e  
2  
=  
b  
2  
a  
2  
,  
and  
p
=  
b  
2  
a  
{\displaystyle 1-e^{2}={\tfrac {b^{2}}{a^{2}}},{\text{ and }}\ p={\tfrac {b^{2}}{a}}}
, and then the equation above becomes  
which is the equation of an ellipse with center  
(
a
,  
0
)  
{\displaystyle (a,\,0)}
, the x-axis as major axis, and
the major/minor semi axis  
a
,  
b  
{\displaystyle a,\,b}
.  
Construction of a directrixBecause of  
c
⋅  
a  
2  
c  
=  
a  
2  
{\displaystyle c\cdot {\tfrac {a^{2}}{c}}=a^{2}}
point  
L  
1  
{\displaystyle L_{1}}
of directrix  
l  
1  
{\displaystyle l_{1}}
(see diagram) and focus  
F  
1  
{\displaystyle F_{1}}
are inverse with respect to the circle inversion at circle  
x  
2  
+  
y  
2  
=  
a  
2  
{\displaystyle x^{2}+y^{2}=a^{2}}
(in diagram green). Hence  
L  
1  
{\displaystyle L_{1}}"|c18bf776fcdaaf646828da55e267b405|https://en.wikipedia.org/wiki/Ellipse
46|"are inverse with respect to the circle inversion at circle  
x  
2  
+  
y  
2  
=  
a  
2  
{\displaystyle x^{2}+y^{2}=a^{2}}
(in diagram green). Hence  
L  
1  
{\displaystyle L_{1}}
can be constructed as shown in the diagram. Directrix  
l  
1  
{\displaystyle l_{1}}
is the perpendicular to the main axis at point  
L  
1  
{\displaystyle L_{1}}
.  
General ellipseIf the focus is  
F
=  
(  
f  
1  
,  
f  
2  
)  
{\displaystyle F=\left(f_{1},\,f_{2}\right)}
and the directrix  
u
x
+
v
y
+
w
=
0  
{\displaystyle ux+vy+w=0}
, one obtains the equation  
(The right side of the equation uses the Hesse normal form of a line to calculate the distance  
|  
P
l  
|  
{\displaystyle |Pl|}
.)"|ae2074f7cdc333b0bb019994e49f41ff|https://en.wikipedia.org/wiki/Ellipse
47|"An ellipse possesses the following property:  
The normal at a point  
P  
{\displaystyle P}
bisects the angle between the lines  
P  
F  
1  
¯  
,  
P  
F  
2  
¯  
{\displaystyle {\overline {PF_{1}}},\,{\overline {PF_{2}}}}
.ProofBecause the tangent line is perpendicular to the normal, an equivalent statement is that the tangent is the external angle bisector of the lines to the foci (see diagram).
Let  
L  
{\displaystyle L}
be the point on the line  
P  
F  
2  
¯  
{\displaystyle {\overline {PF_{2}}}}
with distance  
2
a  
{\displaystyle 2a}
to the focus  
F  
2  
{\displaystyle F_{2}}
, where  
a  
{\displaystyle a}
is the semi-major axis of the ellipse. Let line  
w  
{\displaystyle w}
be the external angle bisector of the lines  
P  
F  
1  
¯  
{\displaystyle {\overline {PF_{1}}}}
and  
P  
F  
2  
¯  
.  
{\displaystyle {\overline {PF_{2}}}.}
Take any other point  
Q  
{\displaystyle Q}
on  
w
.  
{\displaystyle w.}
By the triangle inequality and the angle bisector theorem,  
2
a
=  
|  
L  
F  
2  
|  
<  
{\displaystyle 2a=\left|LF_{2}\right|<{}}  
|  
Q  
F  
2  
|  
+  
|  
Q
L  
|  
=  
{\displaystyle \left|QF_{2}\right|+\left|QL\right|={}}  
|  
Q  
F  
2  
|  
+  
|  
Q  
F  
1  
|  
,  
{\displaystyle \left|QF_{2}\right|+\left|QF_{1}\right|,}
therefore  
Q  
{\displaystyle Q}
must be outside the ellipse. As this is true for every choice of  
Q
,  
{\displaystyle Q,}  
w  
{\displaystyle w}
only intersects the ellipse at the single point  
P  
{\displaystyle P}
so must be the tangent line.  
ApplicationThe rays from one focus are reflected by the ellipse to the second focus. This property has optical and acoustic applications similar to the reflective property of a parabola (see whispering gallery)."|58777d7ecfac0ffbe5dea03187b706f5|https://en.wikipedia.org/wiki/Ellipse
48|"=== Definition of conjugate diameters ===  
A circle has the following property:  
The midpoints of parallel chords lie on a diameter.An affine transformation preserves parallelism and midpoints of line segments, so this property is true for any ellipse. (Note that the parallel chords and the diameter are no longer orthogonal.)  
Definition
Two diameters  
d  
1  
,  
d  
2  
{\displaystyle d_{1},\,d_{2}}
of an ellipse are conjugate if the midpoints of chords parallel to  
d  
1  
{\displaystyle d_{1}}
lie on  
d  
2  
.  
{\displaystyle d_{2}\ .}  
From the diagram one finds:  
Two diameters  
P  
1  
Q  
1  
¯  
,  
P  
2  
Q  
2  
¯  
{\displaystyle {\overline {P_{1}Q_{1}}},\,{\overline {P_{2}Q_{2}}}}
of an ellipse are conjugate whenever the tangents at  
P  
1  
{\displaystyle P_{1}}
and  
Q  
1  
{\displaystyle Q_{1}}
are parallel to  
P  
2  
Q  
2  
¯  
{\displaystyle {\overline {P_{2}Q_{2}}}}
.Conjugate diameters in an ellipse generalize orthogonal diameters in a circle.
In the parametric equation for a general ellipse given above,  
any pair of points  
p
→  
(
t
)
,  
p
→  
(
t
+
π
)  
{\displaystyle {\vec {p}}(t),\ {\vec {p}}(t+\pi )}
belong to a diameter, and the pair  
p
→  
(  
t
+  
π
2  
)  
,  
p
→  
(  
t
−  
π
2  
)  
{\displaystyle {\vec {p}}\left(t+{\tfrac {\pi }{2}}\right),\ {\vec {p}}\left(t-{\tfrac {\pi }{2}}\right)}
belong to its conjugate diameter.
For the common parametric representation  
(
a
cos
⁡
t
,
b
sin
⁡
t
)  
{\displaystyle (a\cos t,b\sin t)}
of the ellipse with equation  
x  
2  
a  
2  
+  
y  
2  
b  
2  
=
1  
{\displaystyle {\tfrac {x^{2}}{a^{2}}}+{\tfrac {y^{2}}{b^{2}}}=1}
one gets: The points  
(  
x  
1  
,  
y  
1  
)
=
(
±
a
cos
⁡
t
,
±
b
sin
⁡
t
)  
{\displaystyle (x_{1},y_{1})=(\pm a\cos t,\pm b\sin t)\quad }
(signs: (+,+) or (−,−) )  
(  
x  
2  
,  
y  
2  
)
=
(  
∓  
a
sin
⁡
t
,
±
b
cos
⁡
t
)  
{\displaystyle (x_{2},y_{2})=({\color {red}{\mp }}a\sin t,\pm b\cos t)\quad }
(signs: (−,+) or (+,−) )
are conjugate and"|94205fa4f0b2873286448a9fa3caaed3|https://en.wikipedia.org/wiki/Ellipse
49|"(  
x  
2  
,  
y  
2  
)
=
(  
∓  
a
sin
⁡
t
,
±
b
cos
⁡
t
)  
{\displaystyle (x_{2},y_{2})=({\color {red}{\mp }}a\sin t,\pm b\cos t)\quad }
(signs: (−,+) or (+,−) )
are conjugate and  
x  
1  
x  
2  
a  
2  
+  
y  
1  
y  
2  
b  
2  
=
0  
.  
{\displaystyle {\frac {x_{1}x_{2}}{a^{2}}}+{\frac {y_{1}y_{2}}{b^{2}}}=0\ .}
In case of a circle the last equation collapses to  
x  
1  
x  
2  
+  
y  
1  
y  
2  
=
0  
.  
{\displaystyle x_{1}x_{2}+y_{1}y_{2}=0\ .}  
=== Theorem of Apollonios on conjugate diameters ===
For an ellipse with semi-axes  
a
,  
b  
{\displaystyle a,\,b}
the following is true:
Let  
c  
1  
{\displaystyle c_{1}}
and  
c  
2  
{\displaystyle c_{2}}
be halves of two conjugate diameters (see diagram) then  
c  
1  
2  
+  
c  
2  
2  
=  
a  
2  
+  
b  
2  
{\displaystyle c_{1}^{2}+c_{2}^{2}=a^{2}+b^{2}}
.
The triangle  
O
,  
P  
1  
,  
P  
2  
{\displaystyle O,P_{1},P_{2}}
with sides  
c  
1  
,  
c  
2  
{\displaystyle c_{1},\,c_{2}}
(see diagram) has the constant area  
A  
Δ  
=  
1
2  
a
b  
{\textstyle A_{\Delta }={\frac {1}{2}}ab}
, which can be expressed by  
A  
Δ  
=  
1
2  
c  
2  
d  
1  
=  
1
2  
c  
1  
c  
2  
sin
⁡
α  
{\displaystyle A_{\Delta }={\tfrac {1}{2}}c_{2}d_{1}={\tfrac {1}{2}}c_{1}c_{2}\sin \alpha }
, too.  
d  
1  
{\displaystyle d_{1}}
is the altitude of point  
P  
1  
{\displaystyle P_{1}}
and  
α  
{\displaystyle \alpha }
the angle between the half diameters. Hence the area of the ellipse (see section metric properties) can be written as  
A  
e
l  
=
π
a
b
=
π  
c  
2  
d  
1  
=
π  
c  
1  
c  
2  
sin
⁡
α  
{\displaystyle A_{el}=\pi ab=\pi c_{2}d_{1}=\pi c_{1}c_{2}\sin \alpha }
.
The parallelogram of tangents adjacent to the given conjugate diameters has the  
Area  
12  
=
4
a
b  
.  
{\displaystyle {\text{Area}}_{12}=4ab\ .}
Proof
Let the ellipse be in the canonical form with parametric equation  
The two points  
c
→  
1  
=  
p
→  
(
t
)
,  
c
→  
2  
=  
p
→  
(  
t
+  
π
2  
)"|76c4e90ab8e48b6835331a52e4814220|https://en.wikipedia.org/wiki/Ellipse
50|"Proof
Let the ellipse be in the canonical form with parametric equation  
The two points  
c
→  
1  
=  
p
→  
(
t
)
,  
c
→  
2  
=  
p
→  
(  
t
+  
π
2  
)  
{\textstyle {\vec {c}}_{1}={\vec {p}}(t),\ {\vec {c}}_{2}={\vec {p}}\left(t+{\frac {\pi }{2}}\right)}
are on conjugate diameters (see previous section). From trigonometric formulae one obtains  
c
→  
2  
=
(
−
a
sin
⁡
t
,  
b
cos
⁡
t  
)  
T  
{\displaystyle {\vec {c}}_{2}=(-a\sin t,\,b\cos t)^{\mathsf {T}}}
and  
The area of the triangle generated by  
c
→  
1  
,  
c
→  
2  
{\displaystyle {\vec {c}}_{1},\,{\vec {c}}_{2}}
is  
and from the diagram it can be seen that the area of the parallelogram is 8 times that of  
A  
Δ  
{\displaystyle A_{\Delta }}
. Hence"|c78d2ecf70d07403d7f941a270a870c7|https://en.wikipedia.org/wiki/Ellipse
51|"For the ellipse  
x  
2  
a  
2  
+  
y  
2  
b  
2  
=
1  
{\displaystyle {\tfrac {x^{2}}{a^{2}}}+{\tfrac {y^{2}}{b^{2}}}=1}
the intersection points of orthogonal tangents lie on the circle  
x  
2  
+  
y  
2  
=  
a  
2  
+  
b  
2  
{\displaystyle x^{2}+y^{2}=a^{2}+b^{2}}
.
This circle is called orthoptic or director circle of the ellipse (not to be confused with the circular directrix defined above)."|cbef64ec5fb6aff6c4803cc5f0e87037|https://en.wikipedia.org/wiki/Ellipse
52|"Ellipses appear in descriptive geometry as images (parallel or central projection) of circles. There exist various tools to draw an ellipse. Computers provide the fastest and most accurate method for drawing an ellipse. However, technical tools (ellipsographs) to draw an ellipse without a computer exist. The principle of ellipsographs were known to Greek mathematicians such as Archimedes and Proklos.
If there is no ellipsograph available, one can draw an ellipse using an approximation by the four osculating circles at the vertices.
For any method described below, knowledge of the axes and the semi-axes is necessary (or equivalently: the foci and the semi-major axis). If this presumption is not fulfilled one has to know at least two conjugate diameters. With help of Rytz's construction the axes and semi-axes can be retrieved.  
=== de La Hire's point construction ===
The following construction of single points of an ellipse is due to de La Hire.  It is based on the standard parametric representation  
(
a
cos
⁡
t
,  
b
sin
⁡
t
)  
{\displaystyle (a\cos t,\,b\sin t)}
of an ellipse:  
Draw the two circles centered at the center of the ellipse with radii  
a
,
b  
{\displaystyle a,b}
and the axes of the ellipse.
Draw a line through the center, which intersects the two circles at point  
A  
{\displaystyle A}
and  
B  
{\displaystyle B}
, respectively.
Draw a line through  
A  
{\displaystyle A}
that is parallel to the minor axis and a line through  
B  
{\displaystyle B}
that is parallel to the major axis. These lines meet at an ellipse point (see diagram).
Repeat steps (2) and (3) with different lines through the center.  
=== Pins-and-string method ==="|8a672b8d577575bf78121448507d351c|https://en.wikipedia.org/wiki/Ellipse
53|"that is parallel to the major axis. These lines meet at an ellipse point (see diagram).
Repeat steps (2) and (3) with different lines through the center.  
=== Pins-and-string method ===
The characterization of an ellipse as the locus of points so that sum of the distances to the foci is constant leads to a method of drawing one using two drawing pins, a length of string, and a pencil. In this method, pins are pushed into the paper at two points, which become the ellipse's foci. A string is tied at each end to the two pins; its length after tying is  
2
a  
{\displaystyle 2a}
. The tip of the pencil then traces an ellipse if it is moved while keeping the string taut. Using two pegs and a rope, gardeners use this procedure to outline an elliptical flower bed—thus it is called the gardener's ellipse.
A similar method for drawing confocal ellipses with a closed string is due to the Irish bishop Charles Graves.  
=== Paper strip methods ===
The two following methods rely on the parametric representation (see § Standard parametric representation, above):  
This representation can be modeled technically by two simple methods. In both cases center, the axes and semi axes  
a
,  
b  
{\displaystyle a,\,b}
have to be known.  
Method 1The first method starts with  
a strip of paper of length  
a
+
b  
{\displaystyle a+b}
.The point, where the semi axes meet is marked by  
P  
{\displaystyle P}
. If the strip slides with both ends on the axes of the desired ellipse, then point  
P  
{\displaystyle P}
traces the ellipse. For the proof one shows that point  
P  
{\displaystyle P}
has the parametric representation  
(
a
cos
⁡
t
,  
b
sin
⁡
t
)  
{\displaystyle (a\cos t,\,b\sin t)}
, where parameter  
t  
{\displaystyle t}
is the angle of the slope of the paper strip.
A technical realization of the motion of the paper strip can be achieved by a Tusi couple (see animation). The device is able to draw any ellipse with a fixed sum  
a
+
b  
{\displaystyle a+b}"|219b71731be8d07e9204b64c159faca3|https://en.wikipedia.org/wiki/Ellipse
54|"A technical realization of the motion of the paper strip can be achieved by a Tusi couple (see animation). The device is able to draw any ellipse with a fixed sum  
a
+
b  
{\displaystyle a+b}
, which is the radius of the large circle. This restriction may be a disadvantage in real life. More flexible is the second paper strip method.  
A variation of the paper strip method 1 uses the observation that the midpoint  
N  
{\displaystyle N}
of the paper strip is moving on the circle with center  
M  
{\displaystyle M}
(of the ellipse) and radius  
a
+
b  
2  
{\displaystyle {\tfrac {a+b}{2}}}
. Hence, the paperstrip can be cut at point  
N  
{\displaystyle N}
into halves, connected again by a joint at  
N  
{\displaystyle N}
and the sliding end  
K  
{\displaystyle K}
fixed at the center  
M  
{\displaystyle M}
(see diagram). After this operation the movement of the unchanged half of the paperstrip is unchanged. This variation requires only one sliding shoe.  
Method 2
The second method starts with  
a strip of paper of length  
a  
{\displaystyle a}
.One marks the point, which divides the strip into two substrips of length  
b  
{\displaystyle b}
and  
a
−
b  
{\displaystyle a-b}
. The strip is positioned onto the axes as described in the diagram. Then the free end of the strip traces an ellipse, while the strip is moved. For the proof, one recognizes that the tracing point can be described parametrically by  
(
a
cos
⁡
t
,  
b
sin
⁡
t
)  
{\displaystyle (a\cos t,\,b\sin t)}
, where parameter  
t  
{\displaystyle t}
is the angle of slope of the paper strip.
This method is the base for several ellipsographs (see section below).
Similar to the variation of the paper strip method 1 a variation of the paper strip method 2 can be established (see diagram) by cutting the part between the axes into halves.  
Most ellipsograph drafting instruments are based on the second paperstrip method.  
=== Approximation by osculating circles ==="|26f117652412eafbf5b31d41d6f8f293|https://en.wikipedia.org/wiki/Ellipse
55|"Most ellipsograph drafting instruments are based on the second paperstrip method.  
=== Approximation by osculating circles ===
From Metric properties below, one obtains:  
The radius of curvature at the vertices  
V  
1  
,  
V  
2  
{\displaystyle V_{1},\,V_{2}}
is:  
b  
2  
a  
{\displaystyle {\tfrac {b^{2}}{a}}}  
The radius of curvature at the co-vertices  
V  
3  
,  
V  
4  
{\displaystyle V_{3},\,V_{4}}
is:  
a  
2  
b  
.  
{\displaystyle {\tfrac {a^{2}}{b}}\ .}
The diagram shows an easy way to find the centers of curvature  
C  
1  
=  
(  
a
−  
b  
2  
a  
,
0  
)  
,  
C  
3  
=  
(  
0
,
b
−  
a  
2  
b  
)  
{\displaystyle C_{1}=\left(a-{\tfrac {b^{2}}{a}},0\right),\,C_{3}=\left(0,b-{\tfrac {a^{2}}{b}}\right)}
at vertex  
V  
1  
{\displaystyle V_{1}}
and co-vertex  
V  
3  
{\displaystyle V_{3}}
, respectively:  
mark the auxiliary point  
H
=
(
a
,  
b
)  
{\displaystyle H=(a,\,b)}
and draw the line segment  
V  
1  
V  
3  
,  
{\displaystyle V_{1}V_{3}\ ,}  
draw the line through  
H  
{\displaystyle H}
, which is perpendicular to the line  
V  
1  
V  
3  
,  
{\displaystyle V_{1}V_{3}\ ,}  
the intersection points of this line with the axes are the centers of the osculating circles.(proof: simple calculation.)
The centers for the remaining vertices are found by symmetry.
With help of a French curve one draws a curve, which has smooth contact to the osculating circles.  
=== Steiner generation ===
The following method to construct single points of an ellipse relies on the Steiner generation of a conic section:  
Given two pencils  
B
(
U
)
,  
B
(
V
)  
{\displaystyle B(U),\,B(V)}
of lines at two points  
U
,  
V  
{\displaystyle U,\,V}
(all lines containing  
U  
{\displaystyle U}
and  
V  
{\displaystyle V}
, respectively) and a projective but not perspective mapping  
π  
{\displaystyle \pi }
of  
B
(
U
)  
{\displaystyle B(U)}
onto  
B
(
V
)  
{\displaystyle B(V)}"|ab1c653a1384f60f47fbd57ff9bb7613|https://en.wikipedia.org/wiki/Ellipse
56|"and  
V  
{\displaystyle V}
, respectively) and a projective but not perspective mapping  
π  
{\displaystyle \pi }
of  
B
(
U
)  
{\displaystyle B(U)}
onto  
B
(
V
)  
{\displaystyle B(V)}
, then the intersection points of corresponding lines form a non-degenerate projective conic section.For the generation of points of the ellipse  
x  
2  
a  
2  
+  
y  
2  
b  
2  
=
1  
{\displaystyle {\tfrac {x^{2}}{a^{2}}}+{\tfrac {y^{2}}{b^{2}}}=1}
one uses the pencils at the vertices  
V  
1  
,  
V  
2  
{\displaystyle V_{1},\,V_{2}}
. Let  
P
=
(
0
,  
b
)  
{\displaystyle P=(0,\,b)}
be an upper co-vertex of the ellipse and  
A
=
(
−
a
,  
2
b
)
,  
B
=
(
a
,  
2
b
)  
{\displaystyle A=(-a,\,2b),\,B=(a,\,2b)}
.  
P  
{\displaystyle P}
is the center of the rectangle  
V  
1  
,  
V  
2  
,  
B
,  
A  
{\displaystyle V_{1},\,V_{2},\,B,\,A}
. The side  
A
B  
¯  
{\displaystyle {\overline {AB}}}
of the rectangle is divided into n equal spaced line segments and this division is projected parallel with the diagonal  
A  
V  
2  
{\displaystyle AV_{2}}
as direction onto the line segment  
V  
1  
B  
¯  
{\displaystyle {\overline {V_{1}B}}}
and assign the division as shown in the diagram. The parallel projection together with the reverse of the orientation is part of the projective mapping between the pencils at  
V  
1  
{\displaystyle V_{1}}
and  
V  
2  
{\displaystyle V_{2}}
needed. The intersection points of any two related lines  
V  
1  
B  
i  
{\displaystyle V_{1}B_{i}}
and  
V  
2  
A  
i  
{\displaystyle V_{2}A_{i}}
are points of the uniquely defined ellipse. With help of the points  
C  
1  
,  
…  
{\displaystyle C_{1},\,\dotsc }
the points of the second quarter of the ellipse can be determined. Analogously one obtains the points of the lower half of the ellipse."|bf4a37afd37ced6998af9eb5fb8ffddb|https://en.wikipedia.org/wiki/Ellipse
